MutationCoverage,InvertNegsMutator,ReturnValsMutator,ConditionalsBoundaryMutator,IncrementsMutator,NegateConditionalsMutator,MathMutator,LineCoverage,Project,Tool
0.741580310880829,0.828571428571429,0.869791666666667,0.300492610837438,0.8,0.879245283018868,0.742331288343558,0.919451585,statistics,randoop
0.741580310880829,0.828571428571429,0.869791666666667,0.300492610837438,0.8,0.879245283018868,0.742331288343558,0.919451585,statistics,randoop
0.741580310880829,0.828571428571429,0.869791666666667,0.300492610837438,0.8,0.879245283018868,0.742331288343558,0.919451585,statistics,randoop
0.741580310880829,0.828571428571429,0.869791666666667,0.300492610837438,0.8,0.879245283018868,0.742331288343558,0.919451585,statistics,randoop
0.741580310880829,0.828571428571429,0.869791666666667,0.300492610837438,0.8,0.879245283018868,0.742331288343558,0.919451585,statistics,randoop
0.741580310880829,0.828571428571429,0.869791666666667,0.300492610837438,0.8,0.879245283018868,0.742331288343558,0.919451585,statistics,randoop
0.79339378238342,0.885714285714286,0.8984375,0.38423645320197,0.4,0.886792452830189,0.819018404907975,0.938303342,statistics,randoop
0.79339378238342,0.885714285714286,0.8984375,0.38423645320197,0.4,0.886792452830189,0.819018404907975,0.938303342,statistics,randoop
0.79339378238342,0.885714285714286,0.8984375,0.38423645320197,0.4,0.886792452830189,0.819018404907975,0.938303342,statistics,randoop
0.79339378238342,0.885714285714286,0.8984375,0.38423645320197,0.4,0.886792452830189,0.819018404907975,0.938303342,statistics,randoop
0.79339378238342,0.885714285714286,0.8984375,0.38423645320197,0.4,0.886792452830189,0.819018404907975,0.938303342,statistics,randoop
0.79339378238342,0.885714285714286,0.8984375,0.38423645320197,0.4,0.886792452830189,0.819018404907975,0.938303342,statistics,randoop
0.79339378238342,0.885714285714286,0.8984375,0.38423645320197,0.4,0.886792452830189,0.819018404907975,0.938303342,statistics,randoop
0.79339378238342,0.885714285714286,0.8984375,0.38423645320197,0.4,0.886792452830189,0.819018404907975,0.938303342,statistics,randoop
0.79339378238342,0.885714285714286,0.8984375,0.38423645320197,0.4,0.886792452830189,0.819018404907975,0.938303342,statistics,randoop
0.79339378238342,0.885714285714286,0.8984375,0.38423645320197,0.4,0.886792452830189,0.819018404907975,0.938303342,statistics,randoop
0.495466321243523,0.542857142857143,0.692708333333333,0.206896551724138,0.6,0.667924528301887,0.395705521472393,0.737789203,statistics,randoop
0.495466321243523,0.542857142857143,0.692708333333333,0.206896551724138,0.6,0.667924528301887,0.395705521472393,0.737789203,statistics,randoop
0.495466321243523,0.542857142857143,0.692708333333333,0.206896551724138,0.6,0.667924528301887,0.395705521472393,0.737789203,statistics,randoop
0.495466321243523,0.542857142857143,0.692708333333333,0.206896551724138,0.6,0.667924528301887,0.395705521472393,0.737789203,statistics,randoop
0.495466321243523,0.542857142857143,0.692708333333333,0.206896551724138,0.6,0.667924528301887,0.395705521472393,0.737789203,statistics,randoop
0.495466321243523,0.542857142857143,0.692708333333333,0.206896551724138,0.6,0.667924528301887,0.395705521472393,0.737789203,statistics,randoop
0.495466321243523,0.542857142857143,0.692708333333333,0.206896551724138,0.6,0.667924528301887,0.395705521472393,0.737789203,statistics,randoop
0.495466321243523,0.542857142857143,0.692708333333333,0.206896551724138,0.6,0.667924528301887,0.395705521472393,0.737789203,statistics,randoop
0.495466321243523,0.542857142857143,0.692708333333333,0.206896551724138,0.6,0.667924528301887,0.395705521472393,0.737789203,statistics,randoop
0.495466321243523,0.542857142857143,0.692708333333333,0.206896551724138,0.6,0.667924528301887,0.395705521472393,0.737789203,statistics,randoop
0.795984455958549,0.885714285714286,0.869791666666667,0.344827586206897,0.8,0.890566037735849,0.849693251533742,0.908311911,statistics,randoop
0.796632124352332,0.885714285714286,0.869791666666667,0.344827586206897,0.8,0.890566037735849,0.85122699386503,0.908311911,statistics,randoop
0.795984455958549,0.885714285714286,0.869791666666667,0.344827586206897,0.8,0.890566037735849,0.849693251533742,0.908311911,statistics,randoop
0.795984455958549,0.885714285714286,0.869791666666667,0.344827586206897,0.8,0.890566037735849,0.849693251533742,0.908311911,statistics,randoop
0.795984455958549,0.885714285714286,0.869791666666667,0.344827586206897,0.8,0.890566037735849,0.849693251533742,0.908311911,statistics,randoop
0.795984455958549,0.885714285714286,0.869791666666667,0.344827586206897,0.8,0.890566037735849,0.849693251533742,0.908311911,statistics,randoop
0.795984455958549,0.885714285714286,0.869791666666667,0.344827586206897,0.8,0.890566037735849,0.849693251533742,0.908311911,statistics,randoop
0.795984455958549,0.885714285714286,0.869791666666667,0.344827586206897,0.8,0.890566037735849,0.849693251533742,0.908311911,statistics,randoop
0.795984455958549,0.885714285714286,0.869791666666667,0.344827586206897,0.8,0.890566037735849,0.849693251533742,0.908311911,statistics,randoop
0.795984455958549,0.885714285714286,0.869791666666667,0.344827586206897,0.8,0.890566037735849,0.849693251533742,0.908311911,statistics,randoop
0.659326424870466,0.714285714285714,0.78125,0.231527093596059,0.6,0.830188679245283,0.648773006134969,0.863753213,statistics,randoop
0.659326424870466,0.714285714285714,0.78125,0.231527093596059,0.6,0.830188679245283,0.648773006134969,0.863753213,statistics,randoop
0.659326424870466,0.714285714285714,0.78125,0.231527093596059,0.6,0.830188679245283,0.648773006134969,0.863753213,statistics,randoop
0.659326424870466,0.714285714285714,0.78125,0.231527093596059,0.6,0.830188679245283,0.648773006134969,0.863753213,statistics,randoop
0.659326424870466,0.714285714285714,0.78125,0.231527093596059,0.6,0.830188679245283,0.648773006134969,0.863753213,statistics,randoop
0.659326424870466,0.714285714285714,0.78125,0.231527093596059,0.6,0.830188679245283,0.648773006134969,0.863753213,statistics,randoop
0.659326424870466,0.714285714285714,0.78125,0.231527093596059,0.6,0.830188679245283,0.648773006134969,0.863753213,statistics,randoop
0.659326424870466,0.714285714285714,0.78125,0.231527093596059,0.6,0.830188679245283,0.648773006134969,0.863753213,statistics,randoop
0.659326424870466,0.714285714285714,0.78125,0.231527093596059,0.6,0.830188679245283,0.648773006134969,0.863753213,statistics,randoop
0.659326424870466,0.714285714285714,0.78125,0.231527093596059,0.6,0.830188679245283,0.648773006134969,0.863753213,statistics,randoop
0.818652849740933,0.885714285714286,0.901041666666667,0.399014778325123,0.8,0.916981132075472,0.857361963190184,0.946015424,statistics,randoop
0.818652849740933,0.885714285714286,0.901041666666667,0.399014778325123,0.8,0.916981132075472,0.857361963190184,0.946015424,statistics,randoop
0.818652849740933,0.885714285714286,0.901041666666667,0.399014778325123,0.8,0.916981132075472,0.857361963190184,0.946015424,statistics,randoop
0.818652849740933,0.885714285714286,0.901041666666667,0.399014778325123,0.8,0.916981132075472,0.857361963190184,0.946015424,statistics,randoop
0.818652849740933,0.885714285714286,0.901041666666667,0.399014778325123,0.8,0.916981132075472,0.857361963190184,0.946015424,statistics,randoop
0.818652849740933,0.885714285714286,0.901041666666667,0.399014778325123,0.8,0.916981132075472,0.857361963190184,0.946015424,statistics,randoop
0.818652849740933,0.885714285714286,0.901041666666667,0.399014778325123,0.8,0.916981132075472,0.857361963190184,0.946015424,statistics,randoop
0.818652849740933,0.885714285714286,0.901041666666667,0.399014778325123,0.8,0.916981132075472,0.857361963190184,0.946015424,statistics,randoop
0.818652849740933,0.885714285714286,0.901041666666667,0.399014778325123,0.8,0.916981132075472,0.857361963190184,0.946015424,statistics,randoop
0.818652849740933,0.885714285714286,0.901041666666667,0.399014778325123,0.8,0.916981132075472,0.857361963190184,0.946015424,statistics,randoop
0.726036269430052,0.857142857142857,0.848958333333333,0.339901477832512,0.6,0.833962264150943,0.723926380368098,0.903170523,statistics,randoop
0.726036269430052,0.857142857142857,0.848958333333333,0.339901477832512,0.6,0.833962264150943,0.723926380368098,0.903170523,statistics,randoop
0.726036269430052,0.857142857142857,0.848958333333333,0.339901477832512,0.6,0.833962264150943,0.723926380368098,0.903170523,statistics,randoop
0.726036269430052,0.857142857142857,0.848958333333333,0.339901477832512,0.6,0.833962264150943,0.723926380368098,0.903170523,statistics,randoop
0.726036269430052,0.857142857142857,0.848958333333333,0.339901477832512,0.6,0.833962264150943,0.723926380368098,0.903170523,statistics,randoop
0.726036269430052,0.857142857142857,0.848958333333333,0.339901477832512,0.6,0.833962264150943,0.723926380368098,0.903170523,statistics,randoop
0.726036269430052,0.857142857142857,0.848958333333333,0.339901477832512,0.6,0.833962264150943,0.723926380368098,0.903170523,statistics,randoop
0.726036269430052,0.857142857142857,0.848958333333333,0.339901477832512,0.6,0.833962264150943,0.723926380368098,0.903170523,statistics,randoop
0.726036269430052,0.857142857142857,0.848958333333333,0.339901477832512,0.6,0.833962264150943,0.723926380368098,0.903170523,statistics,randoop
0.726036269430052,0.857142857142857,0.848958333333333,0.339901477832512,0.6,0.833962264150943,0.723926380368098,0.903170523,statistics,randoop
0.786269430051813,0.857142857142857,0.908854166666667,0.305418719211823,0.8,0.916981132075472,0.806748466257669,0.949443016,statistics,randoop
0.786269430051813,0.857142857142857,0.908854166666667,0.305418719211823,0.8,0.916981132075472,0.806748466257669,0.949443016,statistics,randoop
0.786269430051813,0.857142857142857,0.908854166666667,0.305418719211823,0.8,0.916981132075472,0.806748466257669,0.949443016,statistics,randoop
0.786269430051813,0.857142857142857,0.908854166666667,0.305418719211823,0.8,0.916981132075472,0.806748466257669,0.949443016,statistics,randoop
0.786269430051813,0.857142857142857,0.908854166666667,0.305418719211823,0.8,0.916981132075472,0.806748466257669,0.949443016,statistics,randoop
0.786269430051813,0.857142857142857,0.908854166666667,0.305418719211823,0.8,0.916981132075472,0.806748466257669,0.949443016,statistics,randoop
0.786269430051813,0.857142857142857,0.908854166666667,0.305418719211823,0.8,0.916981132075472,0.806748466257669,0.949443016,statistics,randoop
0.786269430051813,0.857142857142857,0.908854166666667,0.305418719211823,0.8,0.916981132075472,0.806748466257669,0.949443016,statistics,randoop
0.786269430051813,0.857142857142857,0.908854166666667,0.305418719211823,0.8,0.916981132075472,0.806748466257669,0.949443016,statistics,randoop
0.786269430051813,0.857142857142857,0.908854166666667,0.305418719211823,0.8,0.916981132075472,0.806748466257669,0.949443016,statistics,randoop
0.81800518134715,0.857142857142857,0.90625,0.320197044334975,0.8,0.928301886792453,0.874233128834356,0.950299914,statistics,randoop
0.81800518134715,0.857142857142857,0.90625,0.320197044334975,0.8,0.928301886792453,0.874233128834356,0.950299914,statistics,randoop
0.81800518134715,0.857142857142857,0.90625,0.320197044334975,0.8,0.928301886792453,0.874233128834356,0.950299914,statistics,randoop
0.81800518134715,0.857142857142857,0.90625,0.320197044334975,0.8,0.928301886792453,0.874233128834356,0.950299914,statistics,randoop
0.81800518134715,0.857142857142857,0.90625,0.320197044334975,0.8,0.928301886792453,0.874233128834356,0.950299914,statistics,randoop
0.81800518134715,0.857142857142857,0.90625,0.320197044334975,0.8,0.928301886792453,0.874233128834356,0.950299914,statistics,randoop
0.81800518134715,0.857142857142857,0.90625,0.320197044334975,0.8,0.928301886792453,0.874233128834356,0.950299914,statistics,randoop
0.81800518134715,0.857142857142857,0.90625,0.320197044334975,0.8,0.928301886792453,0.874233128834356,0.950299914,statistics,randoop
0.81800518134715,0.857142857142857,0.90625,0.320197044334975,0.8,0.928301886792453,0.874233128834356,0.950299914,statistics,randoop
0.81800518134715,0.857142857142857,0.90625,0.320197044334975,0.8,0.928301886792453,0.874233128834356,0.950299914,statistics,randoop
