MutationCoverage,InvertNegsMutator,ReturnValsMutator,ConditionalsBoundaryMutator,VoidMethodCallMutator,IncrementsMutator,NegateConditionalsMutator,MathMutator,LineCoverage,Project,Tool
0.407257019438445,0.583333333333333,0.575819672131147,0.320425943852856,0.230823863636364,0.351485148514851,0.426110006626905,0.399946638207044,0.604550237,imaging,evo
0.407170626349892,0.583333333333333,0.575819672131147,0.320425943852856,0.230823863636364,0.351485148514851,0.426110006626905,0.399679829242263,0.604550237,imaging,evo
0.407170626349892,0.583333333333333,0.575819672131147,0.320425943852856,0.230823863636364,0.351485148514851,0.426110006626905,0.399679829242263,0.604550237,imaging,evo
0.406997840172786,0.583333333333333,0.575819672131147,0.318489835430784,0.230823863636364,0.351485148514851,0.426110006626905,0.399679829242263,0.604550237,imaging,evo
0.40682505399568,0.583333333333333,0.575819672131147,0.316553727008712,0.230823863636364,0.351485148514851,0.426110006626905,0.399679829242263,0.604550237,imaging,evo
0.407343412526998,0.583333333333333,0.575819672131147,0.320425943852856,0.230823863636364,0.351485148514851,0.426441351888668,0.399946638207044,0.604550237,imaging,evo
0.407429805615551,0.583333333333333,0.575819672131147,0.320425943852856,0.230823863636364,0.351485148514851,0.426441351888668,0.400213447171825,0.604550237,imaging,evo
0.407343412526998,0.583333333333333,0.575819672131147,0.320425943852856,0.230823863636364,0.351485148514851,0.426441351888668,0.399946638207044,0.604550237,imaging,evo
0.396803455723542,0.5,0.563524590163934,0.288480154888674,0.229403409090909,0.361386138613861,0.40987408880053,0.395677694770544,0.608692793,imaging,evo
0.397062634989201,0.5,0.563524590163934,0.293320425943853,0.229403409090909,0.361386138613861,0.409542743538767,0.395410885805763,0.608692793,imaging,evo
0.397235421166307,0.5,0.563524590163934,0.292352371732817,0.230113636363636,0.361386138613861,0.409542743538767,0.395944503735326,0.608692793,imaging,evo
0.397235421166307,0.5,0.563524590163934,0.293320425943853,0.229403409090909,0.363861386138614,0.409542743538767,0.395677694770544,0.608692793,imaging,evo
0.396976241900648,0.5,0.563524590163934,0.28944820909971,0.230113636363636,0.363861386138614,0.40987408880053,0.395410885805763,0.608692793,imaging,evo
0.396717062634989,0.5,0.563524590163934,0.288480154888674,0.229403409090909,0.363861386138614,0.409542743538767,0.395410885805763,0.608692793,imaging,evo
0.396630669546436,0.5,0.563524590163934,0.288480154888674,0.229403409090909,0.361386138613861,0.409542743538767,0.395410885805763,0.608692793,imaging,evo
0.397149028077754,0.5,0.563524590163934,0.293320425943853,0.229403409090909,0.361386138613861,0.40987408880053,0.395410885805763,0.608692793,imaging,evo
0.396803455723542,0.5,0.563524590163934,0.288480154888674,0.229403409090909,0.361386138613861,0.40987408880053,0.395677694770544,0.608692793,imaging,evo
0.397062634989201,0.5,0.563524590163934,0.291384317521781,0.229403409090909,0.361386138613861,0.40987408880053,0.395677694770544,0.608692793,imaging,evo
0.435161987041037,0.75,0.574282786885246,0.334946757018393,0.3046875,0.378712871287129,0.44831013916501,0.433831376734258,0.618227249,imaging,evo
0.43524838012959,0.75,0.574282786885246,0.334946757018393,0.3046875,0.378712871287129,0.44831013916501,0.434098185699039,0.618227249,imaging,evo
0.435075593952484,0.75,0.574282786885246,0.334946757018393,0.3046875,0.378712871287129,0.447978793903247,0.433831376734258,0.618227249,imaging,evo
0.43524838012959,0.75,0.574282786885246,0.334946757018393,0.3046875,0.378712871287129,0.44831013916501,0.434098185699039,0.618227249,imaging,evo
0.435161987041037,0.75,0.574282786885246,0.334946757018393,0.3046875,0.378712871287129,0.44831013916501,0.433831376734258,0.618227249,imaging,evo
0.435075593952484,0.75,0.574282786885246,0.334946757018393,0.3046875,0.378712871287129,0.447978793903247,0.433831376734258,0.618227249,imaging,evo
0.43524838012959,0.75,0.574282786885246,0.334946757018393,0.3046875,0.378712871287129,0.44831013916501,0.434098185699039,0.618227249,imaging,evo
0.435161987041037,0.75,0.574282786885246,0.334946757018393,0.3046875,0.378712871287129,0.447978793903247,0.434098185699039,0.618227249,imaging,evo
0.435161987041037,0.75,0.574282786885246,0.334946757018393,0.3046875,0.378712871287129,0.44831013916501,0.433831376734258,0.618227249,imaging,evo
0.435075593952484,0.75,0.573770491803279,0.334946757018393,0.3046875,0.378712871287129,0.44831013916501,0.433831376734258,0.618227249,imaging,evo
0.412613390928726,0.583333333333333,0.550717213114754,0.298160696999032,0.256392045454545,0.358910891089109,0.422133863485752,0.428495197438634,0.588900579,imaging,evo
0.412613390928726,0.583333333333333,0.550204918032787,0.299128751210068,0.255681818181818,0.356435643564356,0.422133863485752,0.429028815368196,0.588900579,imaging,evo
0.41244060475162,0.583333333333333,0.550204918032787,0.299128751210068,0.255681818181818,0.356435643564356,0.422133863485752,0.428495197438634,0.588900579,imaging,evo
0.41244060475162,0.583333333333333,0.550204918032787,0.298160696999032,0.256392045454545,0.356435643564356,0.421802518223989,0.428762006403415,0.588900579,imaging,evo
0.412526997840173,0.583333333333333,0.550204918032787,0.299128751210068,0.255681818181818,0.356435643564356,0.421471172962227,0.429295624332978,0.588900579,imaging,evo
0.41244060475162,0.583333333333333,0.550204918032787,0.298160696999032,0.255681818181818,0.358910891089109,0.421802518223989,0.428762006403415,0.588900579,imaging,evo
0.412786177105832,0.583333333333333,0.551229508196721,0.302032913843175,0.256392045454545,0.356435643564356,0.421139827700464,0.428762006403415,0.588900579,imaging,evo
0.41244060475162,0.583333333333333,0.550204918032787,0.299128751210068,0.255681818181818,0.356435643564356,0.421802518223989,0.428762006403415,0.588900579,imaging,evo
0.412181425485961,0.583333333333333,0.550204918032787,0.299128751210068,0.256392045454545,0.356435643564356,0.421139827700464,0.428228388473853,0.588900579,imaging,evo
0.413563714902808,0.583333333333333,0.550717213114754,0.302032913843175,0.257102272727273,0.356435643564356,0.422796554009278,0.42982924226254,0.588900579,imaging,evo
0.408984881209503,0.5,0.57530737704918,0.316553727008712,0.256392045454545,0.358910891089109,0.423459244532803,0.398612593383138,0.604747501,imaging,evo
0.408984881209503,0.5,0.57530737704918,0.316553727008712,0.256392045454545,0.358910891089109,0.423459244532803,0.398612593383138,0.604747501,imaging,evo
0.408984881209503,0.5,0.57530737704918,0.316553727008712,0.256392045454545,0.358910891089109,0.423459244532803,0.398612593383138,0.604747501,imaging,evo
0.408984881209503,0.5,0.57530737704918,0.316553727008712,0.256392045454545,0.358910891089109,0.423459244532803,0.398612593383138,0.604747501,imaging,evo
0.408984881209503,0.5,0.57530737704918,0.316553727008712,0.256392045454545,0.358910891089109,0.423459244532803,0.398612593383138,0.604747501,imaging,evo
0.408984881209503,0.5,0.57530737704918,0.316553727008712,0.256392045454545,0.358910891089109,0.423459244532803,0.398612593383138,0.604747501,imaging,evo
0.410539956803456,0.5,0.577356557377049,0.317521781219748,0.260653409090909,0.358910891089109,0.424453280318091,0.399679829242263,0.604747501,imaging,evo
0.409330453563715,0.5,0.575819672131147,0.316553727008712,0.257102272727273,0.358910891089109,0.424121935056329,0.398612593383138,0.604747501,imaging,evo
0.40889848812095,0.5,0.57530737704918,0.316553727008712,0.255681818181818,0.358910891089109,0.423459244532803,0.398612593383138,0.604747501,imaging,evo
0.40889848812095,0.5,0.57530737704918,0.316553727008712,0.255681818181818,0.358910891089109,0.423459244532803,0.398612593383138,0.604747501,imaging,evo
0.45244060475162,0.583333333333333,0.600922131147541,0.357212003872217,0.291903409090909,0.396039603960396,0.47481776010603,0.449306296691569,0.634665965,imaging,evo
0.452699784017279,0.583333333333333,0.601946721311475,0.355275895450145,0.291903409090909,0.393564356435644,0.475149105367793,0.450106723585912,0.634665965,imaging,evo
0.452354211663067,0.583333333333333,0.601434426229508,0.356243949661181,0.291903409090909,0.393564356435644,0.47481776010603,0.449306296691569,0.634665965,imaging,evo
0.45244060475162,0.583333333333333,0.601434426229508,0.356243949661181,0.291903409090909,0.391089108910891,0.475149105367793,0.44957310565635,0.634665965,imaging,evo
0.452699784017279,0.583333333333333,0.601434426229508,0.356243949661181,0.290482954545455,0.393564356435644,0.475149105367793,0.450640341515475,0.634665965,imaging,evo
0.452181425485961,0.583333333333333,0.600922131147541,0.357212003872217,0.291193181818182,0.391089108910891,0.475149105367793,0.449039487726788,0.634665965,imaging,evo
0.453131749460043,0.583333333333333,0.601946721311475,0.357212003872217,0.291193181818182,0.396039603960396,0.475480450629556,0.450640341515475,0.634665965,imaging,evo
0.452699784017279,0.583333333333333,0.601434426229508,0.357212003872217,0.291193181818182,0.393564356435644,0.475480450629556,0.449839914621131,0.634665965,imaging,evo
0.452354211663067,0.583333333333333,0.601434426229508,0.355275895450145,0.291193181818182,0.393564356435644,0.475149105367793,0.44957310565635,0.634665965,imaging,evo
0.452354211663067,0.583333333333333,0.600922131147541,0.357212003872217,0.291903409090909,0.391089108910891,0.475149105367793,0.449306296691569,0.634665965,imaging,evo
0.416933045356371,0.583333333333333,0.585553278688525,0.335914811229429,0.208096590909091,0.368811881188119,0.445328031809145,0.411686232657417,0.626841136,imaging,evo
0.416933045356371,0.583333333333333,0.585553278688525,0.335914811229429,0.208096590909091,0.368811881188119,0.445328031809145,0.411686232657417,0.626841136,imaging,evo
0.416846652267819,0.583333333333333,0.585553278688525,0.335914811229429,0.208096590909091,0.366336633663366,0.445328031809145,0.411686232657417,0.626841136,imaging,evo
0.416846652267819,0.583333333333333,0.585553278688525,0.335914811229429,0.208096590909091,0.366336633663366,0.445328031809145,0.411686232657417,0.626841136,imaging,evo
0.417019438444924,0.583333333333333,0.585553278688525,0.336882865440465,0.208096590909091,0.368811881188119,0.445328031809145,0.411686232657417,0.626841136,imaging,evo
0.416933045356371,0.583333333333333,0.585553278688525,0.335914811229429,0.208096590909091,0.368811881188119,0.445328031809145,0.411686232657417,0.626841136,imaging,evo
0.417019438444924,0.583333333333333,0.585553278688525,0.335914811229429,0.208096590909091,0.368811881188119,0.445328031809145,0.411953041622198,0.626841136,imaging,evo
0.418142548596112,0.583333333333333,0.588627049180328,0.333978702807357,0.208806818181818,0.368811881188119,0.448972829688535,0.411152614727855,0.626841136,imaging,evo
0.416933045356371,0.583333333333333,0.585553278688525,0.335914811229429,0.208096590909091,0.368811881188119,0.445328031809145,0.411686232657417,0.626841136,imaging,evo
0.416933045356371,0.583333333333333,0.585553278688525,0.335914811229429,0.208096590909091,0.368811881188119,0.445328031809145,0.411686232657417,0.626841136,imaging,evo
0.271487666615597,0.8,0.34308984474421,0.127407407407407,0.246987951807229,0.160092807424594,0.294627749576988,0.1875,0.379223865,lang,evo
0.271487666615597,0.8,0.34308984474421,0.127407407407407,0.246987951807229,0.160092807424594,0.294627749576988,0.1875,0.379223865,lang,evo
0.271487666615597,0.8,0.34308984474421,0.127407407407407,0.246987951807229,0.160092807424594,0.294627749576988,0.1875,0.379223865,lang,evo
0.271487666615597,0.8,0.34308984474421,0.127407407407407,0.246987951807229,0.160092807424594,0.294627749576988,0.1875,0.379223865,lang,evo
0.271487666615597,0.8,0.34308984474421,0.127407407407407,0.246987951807229,0.160092807424594,0.294627749576988,0.1875,0.379223865,lang,evo
0.271487666615597,0.8,0.34308984474421,0.127407407407407,0.246987951807229,0.160092807424594,0.294627749576988,0.1875,0.379223865,lang,evo
0.271487666615597,0.8,0.34308984474421,0.127407407407407,0.246987951807229,0.160092807424594,0.294627749576988,0.1875,0.379223865,lang,evo
0.271487666615597,0.8,0.34308984474421,0.127407407407407,0.246987951807229,0.160092807424594,0.294627749576988,0.1875,0.379223865,lang,evo
0.271487666615597,0.8,0.34308984474421,0.127407407407407,0.246987951807229,0.160092807424594,0.294627749576988,0.1875,0.379223865,lang,evo
0.271487666615597,0.8,0.34308984474421,0.127407407407407,0.246987951807229,0.160092807424594,0.294627749576988,0.1875,0.379223865,lang,evo
0.304887390838057,0.85,0.369814202087045,0.155555555555556,0.347389558232932,0.17169373549884,0.325507614213198,0.213125,0.439215945,lang,evo
0.305270415198407,0.85,0.371086790531942,0.155555555555556,0.347389558232932,0.17169373549884,0.325507614213198,0.213125,0.439215945,lang,evo
0.305347020070476,0.85,0.371341308220921,0.155555555555556,0.347389558232932,0.17169373549884,0.325507614213198,0.213125,0.439215945,lang,evo
0.305270415198407,0.85,0.371086790531942,0.155555555555556,0.347389558232932,0.17169373549884,0.325507614213198,0.213125,0.439215945,lang,evo
0.304887390838057,0.85,0.369814202087045,0.155555555555556,0.347389558232932,0.17169373549884,0.325507614213198,0.213125,0.439215945,lang,evo
0.305347020070476,0.85,0.371341308220921,0.155555555555556,0.347389558232932,0.17169373549884,0.325507614213198,0.213125,0.439215945,lang,evo
0.305347020070476,0.85,0.371341308220921,0.155555555555556,0.347389558232932,0.17169373549884,0.325507614213198,0.213125,0.439215945,lang,evo
0.305347020070476,0.85,0.371341308220921,0.155555555555556,0.347389558232932,0.17169373549884,0.325507614213198,0.213125,0.439215945,lang,evo
0.305347020070476,0.85,0.371341308220921,0.155555555555556,0.347389558232932,0.17169373549884,0.325507614213198,0.213125,0.439215945,lang,evo
0.305347020070476,0.85,0.371341308220921,0.155555555555556,0.347389558232932,0.17169373549884,0.325507614213198,0.213125,0.439215945,lang,evo
0.339972422246055,0.8,0.40086536014253,0.191111111111111,0.385542168674699,0.22737819025522,0.357021996615905,0.261875,0.484820486,lang,evo
0.339972422246055,0.8,0.40086536014253,0.191111111111111,0.385542168674699,0.22737819025522,0.357021996615905,0.261875,0.484820486,lang,evo
0.339972422246055,0.8,0.40086536014253,0.191111111111111,0.385542168674699,0.22737819025522,0.357021996615905,0.261875,0.484820486,lang,evo
0.339972422246055,0.8,0.40086536014253,0.191111111111111,0.385542168674699,0.22737819025522,0.357021996615905,0.261875,0.484820486,lang,evo
0.339972422246055,0.8,0.40086536014253,0.191111111111111,0.385542168674699,0.22737819025522,0.357021996615905,0.261875,0.484820486,lang,evo
0.339972422246055,0.8,0.40086536014253,0.191111111111111,0.385542168674699,0.22737819025522,0.357021996615905,0.261875,0.484820486,lang,evo
0.339972422246055,0.8,0.40086536014253,0.191111111111111,0.385542168674699,0.22737819025522,0.357021996615905,0.261875,0.484820486,lang,evo
0.339972422246055,0.8,0.40086536014253,0.191111111111111,0.385542168674699,0.22737819025522,0.357021996615905,0.261875,0.484820486,lang,evo
0.339972422246055,0.8,0.40086536014253,0.191111111111111,0.385542168674699,0.22737819025522,0.357021996615905,0.261875,0.484820486,lang,evo
0.339972422246055,0.8,0.40086536014253,0.191111111111111,0.385542168674699,0.22737819025522,0.357021996615905,0.261875,0.484820486,lang,evo
0.288340738470967,0.45,0.359124459149911,0.15037037037037,0.259036144578313,0.194895591647332,0.316412859560068,0.189375,0.427138332,lang,evo
0.288417343343037,0.45,0.35937897683889,0.15037037037037,0.259036144578313,0.194895591647332,0.316412859560068,0.189375,0.427138332,lang,evo
0.288340738470967,0.45,0.359124459149911,0.15037037037037,0.26004016064257,0.192575406032483,0.316412859560068,0.189375,0.427006336,lang,evo
0.288340738470967,0.45,0.35937897683889,0.15037037037037,0.259036144578313,0.192575406032483,0.316412859560068,0.189375,0.427006336,lang,evo
0.288187528726827,0.45,0.359124459149911,0.15037037037037,0.259036144578313,0.190255220417633,0.316412859560068,0.189375,0.427138332,lang,evo
0.288493948215106,0.45,0.359124459149911,0.15037037037037,0.26004016064257,0.197215777262181,0.316412859560068,0.189375,0.427138332,lang,evo
0.288417343343037,0.45,0.35937897683889,0.15037037037037,0.259036144578313,0.194895591647332,0.316412859560068,0.189375,0.427138332,lang,evo
0.288340738470967,0.45,0.359124459149911,0.15037037037037,0.259036144578313,0.192575406032483,0.316624365482233,0.189375,0.427138332,lang,evo
0.288264133598897,0.45,0.359124459149911,0.15037037037037,0.259036144578313,0.192575406032483,0.316412859560068,0.189375,0.427006336,lang,evo
0.288264133598897,0.45,0.359124459149911,0.15037037037037,0.259036144578313,0.192575406032483,0.316412859560068,0.189375,0.427006336,lang,evo
0.321434043205148,0.75,0.387884958004581,0.15037037037037,0.284136546184739,0.201856148491879,0.34412013536379,0.285625,0.454725449,lang,evo
0.321434043205148,0.75,0.387884958004581,0.15037037037037,0.284136546184739,0.201856148491879,0.34412013536379,0.285625,0.454725449,lang,evo
0.321510648077218,0.75,0.387884958004581,0.15037037037037,0.284136546184739,0.201856148491879,0.34412013536379,0.28625,0.454725449,lang,evo
0.321510648077218,0.75,0.387884958004581,0.151111111111111,0.284136546184739,0.201856148491879,0.34412013536379,0.285625,0.454725449,lang,evo
0.321510648077218,0.75,0.387884958004581,0.15037037037037,0.284136546184739,0.201856148491879,0.34412013536379,0.28625,0.454725449,lang,evo
0.321434043205148,0.75,0.387884958004581,0.15037037037037,0.284136546184739,0.201856148491879,0.34412013536379,0.285625,0.454725449,lang,evo
0.321434043205148,0.75,0.387884958004581,0.15037037037037,0.284136546184739,0.201856148491879,0.34412013536379,0.285625,0.454725449,lang,evo
0.321434043205148,0.75,0.387884958004581,0.15037037037037,0.284136546184739,0.201856148491879,0.34412013536379,0.285625,0.454725449,lang,evo
0.321434043205148,0.75,0.387884958004581,0.15037037037037,0.284136546184739,0.201856148491879,0.34412013536379,0.285625,0.454725449,lang,evo
0.321510648077218,0.75,0.387884958004581,0.151111111111111,0.284136546184739,0.201856148491879,0.34412013536379,0.285625,0.454725449,lang,evo
0.301133752106634,0.45,0.35123441079155,0.18,0.35140562248996,0.208816705336427,0.309433164128596,0.2475,0.444957761,lang,evo
0.301057147234564,0.45,0.350979893102571,0.18,0.350401606425703,0.208816705336427,0.309644670050761,0.2475,0.444957761,lang,evo
0.301057147234564,0.45,0.35123441079155,0.18,0.350401606425703,0.208816705336427,0.309433164128596,0.2475,0.444957761,lang,evo
0.301057147234564,0.45,0.35123441079155,0.18,0.350401606425703,0.208816705336427,0.309433164128596,0.2475,0.444957761,lang,evo
0.301057147234564,0.45,0.350979893102571,0.18,0.35140562248996,0.208816705336427,0.309433164128596,0.2475,0.444957761,lang,evo
0.300980542362494,0.45,0.350979893102571,0.18,0.350401606425703,0.208816705336427,0.309433164128596,0.2475,0.444957761,lang,evo
0.301286961850774,0.45,0.351488928480529,0.18,0.35140562248996,0.208816705336427,0.309644670050761,0.2475,0.444957761,lang,evo
0.301133752106634,0.45,0.35123441079155,0.18,0.350401606425703,0.208816705336427,0.309433164128596,0.248125,0.444957761,lang,evo
0.301057147234564,0.45,0.35123441079155,0.18,0.350401606425703,0.208816705336427,0.309433164128596,0.2475,0.444957761,lang,evo
0.301057147234564,0.45,0.35123441079155,0.18,0.350401606425703,0.208816705336427,0.309433164128596,0.2475,0.444957761,lang,evo
0.334686686073234,0.75,0.395265970984983,0.165185185185185,0.313253012048193,0.206496519721578,0.360194585448393,0.29625,0.455385428,lang,evo
0.334839895817374,0.75,0.395265970984983,0.165925925925926,0.313253012048193,0.206496519721578,0.360406091370558,0.29625,0.455385428,lang,evo
0.334916500689444,0.75,0.395265970984983,0.165185185185185,0.313253012048193,0.208816705336427,0.360406091370558,0.296875,0.455385428,lang,evo
0.334916500689444,0.75,0.395265970984983,0.165925925925926,0.313253012048193,0.206496519721578,0.360406091370558,0.296875,0.455517423,lang,evo
0.334763290945304,0.75,0.395265970984983,0.165185185185185,0.313253012048193,0.206496519721578,0.360406091370558,0.29625,0.455517423,lang,evo
0.334916500689444,0.75,0.395265970984983,0.165925925925926,0.313253012048193,0.208816705336427,0.360406091370558,0.29625,0.455517423,lang,evo
0.334993105561514,0.75,0.395265970984983,0.165185185185185,0.313253012048193,0.208816705336427,0.360406091370558,0.2975,0.455517423,lang,evo
0.334839895817374,0.75,0.395265970984983,0.165185185185185,0.313253012048193,0.206496519721578,0.360406091370558,0.296875,0.455385428,lang,evo
0.334993105561514,0.75,0.395265970984983,0.165925925925926,0.313253012048193,0.208816705336427,0.360406091370558,0.296875,0.455517423,lang,evo
0.334916500689444,0.75,0.395265970984983,0.165185185185185,0.313253012048193,0.208816705336427,0.360406091370558,0.296875,0.455517423,lang,evo
0.317986823962004,0.35,0.377958768134385,0.160740740740741,0.292168674698795,0.197215777262181,0.344966159052453,0.271875,0.440535903,lang,evo
0.317986823962004,0.35,0.377958768134385,0.160740740740741,0.292168674698795,0.194895591647332,0.345177664974619,0.271875,0.440733897,lang,evo
0.318140033706144,0.35,0.377958768134385,0.160740740740741,0.292168674698795,0.197215777262181,0.345177664974619,0.2725,0.440667899,lang,evo
0.318140033706144,0.35,0.377958768134385,0.161481481481481,0.292168674698795,0.197215777262181,0.345177664974619,0.271875,0.440535903,lang,evo
0.318140033706144,0.35,0.377958768134385,0.160740740740741,0.292168674698795,0.19953596287703,0.345177664974619,0.271875,0.440733897,lang,evo
0.318216638578214,0.35,0.377958768134385,0.161481481481481,0.292168674698795,0.19953596287703,0.345177664974619,0.271875,0.440667899,lang,evo
0.318063428834074,0.35,0.377958768134385,0.160740740740741,0.292168674698795,0.197215777262181,0.345177664974619,0.271875,0.440535903,lang,evo
0.318140033706144,0.35,0.377958768134385,0.160740740740741,0.292168674698795,0.19953596287703,0.345177664974619,0.271875,0.440667899,lang,evo
0.317986823962004,0.35,0.377958768134385,0.160740740740741,0.292168674698795,0.197215777262181,0.344966159052453,0.271875,0.440601901,lang,evo
0.318063428834074,0.35,0.377958768134385,0.160740740740741,0.292168674698795,0.197215777262181,0.345177664974619,0.271875,0.440667899,lang,evo
0.368699249272254,0.5,0.437261389666582,0.165185185185185,0.419678714859438,0.220417633410673,0.386421319796954,0.32625,0.502045935,lang,evo
0.368929063888463,0.5,0.437261389666582,0.166666666666667,0.419678714859438,0.220417633410673,0.386421319796954,0.326875,0.502045935,lang,evo
0.368929063888463,0.5,0.437261389666582,0.166666666666667,0.419678714859438,0.220417633410673,0.386421319796954,0.326875,0.502045935,lang,evo
0.368929063888463,0.5,0.437261389666582,0.166666666666667,0.419678714859438,0.220417633410673,0.386421319796954,0.326875,0.502045935,lang,evo
0.368929063888463,0.5,0.437261389666582,0.166666666666667,0.419678714859438,0.220417633410673,0.386421319796954,0.326875,0.502045935,lang,evo
0.368852459016393,0.5,0.437261389666582,0.166666666666667,0.419678714859438,0.220417633410673,0.386421319796954,0.32625,0.502045935,lang,evo
0.369005668760533,0.5,0.437515907355561,0.166666666666667,0.419678714859438,0.222737819025522,0.386421319796954,0.32625,0.502045935,lang,evo
0.368852459016393,0.5,0.437261389666582,0.166666666666667,0.419678714859438,0.220417633410673,0.386421319796954,0.32625,0.502045935,lang,evo
0.368929063888463,0.5,0.437261389666582,0.166666666666667,0.419678714859438,0.220417633410673,0.386421319796954,0.326875,0.502045935,lang,evo
0.368929063888463,0.5,0.437261389666582,0.166666666666667,0.419678714859438,0.220417633410673,0.386421319796954,0.326875,0.502045935,lang,evo
0.327256013482457,0.8,0.392975311784169,0.145185185185185,0.283132530120482,0.211136890951276,0.350253807106599,0.304375,0.430570222,lang,evo
0.327102803738318,0.8,0.392975311784169,0.144444444444444,0.283132530120482,0.211136890951276,0.350253807106599,0.30375,0.430570222,lang,evo
