MutationCoverage,ReturnValsMutator,ConditionalsBoundaryMutator,VoidMethodCallMutator,IncrementsMutator,NegateConditionalsMutator,MathMutator,LineCoverage,Project,Tool
0.611015490533563,0.591623036649215,0.285714285714286,0.418803418803419,1,0.746781115879828,0.571428571428571,0.815187557,e-mail,manual
0.609294320137694,0.575916230366492,0.333333333333333,0.418803418803419,1,0.751072961373391,0.571428571428571,0.815187557,e-mail,manual
0.609294320137694,0.581151832460733,0.285714285714286,0.427350427350427,1,0.746781115879828,0.571428571428571,0.815187557,e-mail,manual
0.609294320137694,0.586387434554974,0.285714285714286,0.418803418803419,1,0.746781115879828,0.571428571428571,0.815187557,e-mail,manual
0.609294320137694,0.575916230366492,0.333333333333333,0.427350427350427,1,0.746781115879828,0.571428571428571,0.815187557,e-mail,manual
0.609294320137694,0.586387434554974,0.333333333333333,0.427350427350427,1,0.742489270386266,0.5,0.815187557,e-mail,manual
0.612736660929432,0.575916230366492,0.285714285714286,0.444444444444444,1,0.751072961373391,0.571428571428571,0.815187557,e-mail,manual
0.609294320137694,0.575916230366492,0.333333333333333,0.427350427350427,1,0.746781115879828,0.571428571428571,0.815187557,e-mail,manual
0.609294320137694,0.575916230366492,0.333333333333333,0.427350427350427,1,0.746781115879828,0.571428571428571,0.815187557,e-mail,manual
0.638888888888889,0.585227272727273,0.432432432432432,0.325301204819277,0.636363636363636,0.798206278026906,0.746478873239437,0.76384083,fileupload,manual
0.638888888888889,0.585227272727273,0.432432432432432,0.325301204819277,0.636363636363636,0.798206278026906,0.746478873239437,0.76384083,fileupload,manual
0.638888888888889,0.585227272727273,0.432432432432432,0.325301204819277,0.636363636363636,0.798206278026906,0.746478873239437,0.76384083,fileupload,manual
0.638888888888889,0.585227272727273,0.432432432432432,0.325301204819277,0.636363636363636,0.798206278026906,0.746478873239437,0.76384083,fileupload,manual
0.638888888888889,0.585227272727273,0.432432432432432,0.325301204819277,0.636363636363636,0.798206278026906,0.746478873239437,0.76384083,fileupload,manual
0.638888888888889,0.585227272727273,0.432432432432432,0.325301204819277,0.636363636363636,0.798206278026906,0.746478873239437,0.76384083,fileupload,manual
0.638888888888889,0.585227272727273,0.432432432432432,0.325301204819277,0.636363636363636,0.798206278026906,0.746478873239437,0.76384083,fileupload,manual
0.638888888888889,0.585227272727273,0.432432432432432,0.325301204819277,0.636363636363636,0.798206278026906,0.746478873239437,0.76384083,fileupload,manual
0.638888888888889,0.585227272727273,0.432432432432432,0.325301204819277,0.636363636363636,0.798206278026906,0.746478873239437,0.76384083,fileupload,manual
0.638888888888889,0.585227272727273,0.432432432432432,0.325301204819277,0.636363636363636,0.798206278026906,0.746478873239437,0.76384083,fileupload,manual
0.757228315054835,0.759615384615385,0.615384615384615,0.416666666666667,0.852941176470588,0.826993865030675,0.850574712643678,0.778215223,validator,manual
0.757726819541376,0.759615384615385,0.615384615384615,0.416666666666667,0.852941176470588,0.828220858895706,0.850574712643678,0.778215223,validator,manual
0.757228315054835,0.759615384615385,0.615384615384615,0.416666666666667,0.852941176470588,0.826993865030675,0.850574712643678,0.778215223,validator,manual
0.757228315054835,0.759615384615385,0.615384615384615,0.416666666666667,0.852941176470588,0.826993865030675,0.850574712643678,0.778215223,validator,manual
0.757228315054835,0.759615384615385,0.615384615384615,0.416666666666667,0.852941176470588,0.826993865030675,0.850574712643678,0.778215223,validator,manual
0.757726819541376,0.759615384615385,0.615384615384615,0.416666666666667,0.852941176470588,0.828220858895706,0.850574712643678,0.778215223,validator,manual
0.757228315054835,0.759615384615385,0.615384615384615,0.416666666666667,0.852941176470588,0.826993865030675,0.850574712643678,0.778215223,validator,manual
0.757228315054835,0.759615384615385,0.615384615384615,0.416666666666667,0.852941176470588,0.826993865030675,0.850574712643678,0.778215223,validator,manual
0.757228315054835,0.759615384615385,0.615384615384615,0.416666666666667,0.852941176470588,0.826993865030675,0.850574712643678,0.778215223,validator,manual
0.757228315054835,0.759615384615385,0.615384615384615,0.416666666666667,0.852941176470588,0.826993865030675,0.850574712643678,0.778215223,validator,manual
