MutationCoverage,ReturnValsMutator,ConditionalsBoundaryMutator,VoidMethodCallMutator,IncrementsMutator,NegateConditionalsMutator,MathMutator,LineCoverage,Project,Tool
0.63125,0.7032085561,0.4757709251,0.4104234528,0.5974842767,0.72,0.5974576271,0.862848531,codec,randoop
0.6306547619,0.7005347594,0.4757709251,0.4104234528,0.5974842767,0.72,0.5974576271,0.862597337,codec,randoop
0.6306547619,0.7005347594,0.4757709251,0.4104234528,0.5974842767,0.72,0.5974576271,0.862597337,codec,randoop
0.6306547619,0.7005347594,0.4757709251,0.4104234528,0.5974842767,0.72,0.5974576271,0.862848531,codec,randoop
0.6306547619,0.7005347594,0.4757709251,0.4104234528,0.5974842767,0.72,0.5974576271,0.862848531,codec,randoop
0.6306547619,0.7005347594,0.4757709251,0.4104234528,0.5974842767,0.72,0.5974576271,0.862597337,codec,randoop
0.6306547619,0.7005347594,0.4757709251,0.4104234528,0.5974842767,0.72,0.5974576271,0.862597337,codec,randoop
0.6306547619,0.7005347594,0.4757709251,0.4104234528,0.5974842767,0.72,0.5974576271,0.862848531,codec,randoop
0.6306547619,0.7005347594,0.4757709251,0.4104234528,0.5974842767,0.72,0.5974576271,0.862597337,codec,randoop
0.6574404762,0.7058823529,0.5066079295,0.5732899023,0.5911949686,0.7230769231,0.626059322,0.862597337,codec,randoop
0.6571428571,0.7058823529,0.5066079295,0.5732899023,0.5911949686,0.7220512821,0.626059322,0.862597337,codec,randoop
0.6574404762,0.7058823529,0.5066079295,0.5732899023,0.5911949686,0.7230769231,0.626059322,0.862597337,codec,randoop
0.6574404762,0.7058823529,0.5066079295,0.5732899023,0.5911949686,0.7230769231,0.626059322,0.862597337,codec,randoop
0.6574404762,0.7058823529,0.5066079295,0.5732899023,0.5911949686,0.7230769231,0.626059322,0.862597337,codec,randoop
0.6571428571,0.7058823529,0.5066079295,0.5732899023,0.5911949686,0.7220512821,0.626059322,0.862597337,codec,randoop
0.6574404762,0.7058823529,0.5066079295,0.5732899023,0.5911949686,0.7230769231,0.626059322,0.862597337,codec,randoop
0.6574404762,0.7058823529,0.5066079295,0.5732899023,0.5911949686,0.7230769231,0.626059322,0.862597337,codec,randoop
0.6571428571,0.7058823529,0.5066079295,0.5732899023,0.5911949686,0.7220512821,0.626059322,0.862597337,codec,randoop
0.6571428571,0.7058823529,0.5066079295,0.5732899023,0.5911949686,0.7220512821,0.626059322,0.862597337,codec,randoop
0.6770833333,0.7098930481,0.5198237885,0.5993485342,0.6352201258,0.7487179487,0.6472457627,0.850288872,codec,randoop
0.6770833333,0.7098930481,0.5198237885,0.5993485342,0.6352201258,0.7487179487,0.6472457627,0.850288872,codec,randoop
0.6770833333,0.7098930481,0.5198237885,0.5993485342,0.6352201258,0.7487179487,0.6472457627,0.850288872,codec,randoop
0.6770833333,0.7098930481,0.5198237885,0.5993485342,0.6352201258,0.7487179487,0.6472457627,0.850288872,codec,randoop
0.6770833333,0.7098930481,0.5198237885,0.5993485342,0.6352201258,0.7487179487,0.6472457627,0.850288872,codec,randoop
0.6770833333,0.7098930481,0.5198237885,0.5993485342,0.6352201258,0.7487179487,0.6472457627,0.850288872,codec,randoop
0.6770833333,0.7098930481,0.5198237885,0.5993485342,0.6352201258,0.7487179487,0.6472457627,0.850288872,codec,randoop
0.6770833333,0.7098930481,0.5198237885,0.5993485342,0.6352201258,0.7487179487,0.6472457627,0.850288872,codec,randoop
0.6770833333,0.7098930481,0.5198237885,0.5993485342,0.6352201258,0.7487179487,0.6472457627,0.850288872,codec,randoop
0.6770833333,0.7098930481,0.5198237885,0.5993485342,0.6352201258,0.7487179487,0.6472457627,0.850288872,codec,randoop
0.6276785714,0.7018716578,0.5066079295,0.5993485342,0.5786163522,0.7076923077,0.5328389831,0.849786486,codec,randoop
0.6276785714,0.7018716578,0.5066079295,0.5993485342,0.5786163522,0.7076923077,0.5328389831,0.849786486,codec,randoop
0.6276785714,0.7018716578,0.5066079295,0.5993485342,0.5786163522,0.7076923077,0.5328389831,0.849786486,codec,randoop
0.6276785714,0.7018716578,0.5066079295,0.5993485342,0.5786163522,0.7076923077,0.5328389831,0.849786486,codec,randoop
0.6276785714,0.7018716578,0.5066079295,0.5993485342,0.5786163522,0.7076923077,0.5328389831,0.849786486,codec,randoop
0.6276785714,0.7018716578,0.5066079295,0.5993485342,0.5786163522,0.7076923077,0.5328389831,0.849786486,codec,randoop
0.6276785714,0.7018716578,0.5066079295,0.5993485342,0.5786163522,0.7076923077,0.5328389831,0.849786486,codec,randoop
0.6276785714,0.7018716578,0.5066079295,0.5993485342,0.5786163522,0.7076923077,0.5328389831,0.849786486,codec,randoop
0.6276785714,0.7018716578,0.5066079295,0.5993485342,0.5786163522,0.7076923077,0.5328389831,0.849786486,codec,randoop
0.6276785714,0.7018716578,0.5066079295,0.5993485342,0.5786163522,0.7076923077,0.5328389831,0.849786486,codec,randoop
0.6226190476,0.685828877,0.5110132159,0.5732899023,0.5660377358,0.7117948718,0.5328389831,0.851042452,codec,randoop
0.6226190476,0.685828877,0.5110132159,0.5732899023,0.5660377358,0.7117948718,0.5328389831,0.851042452,codec,randoop
0.6226190476,0.685828877,0.5110132159,0.5732899023,0.5660377358,0.7117948718,0.5328389831,0.851042452,codec,randoop
0.6226190476,0.685828877,0.5110132159,0.5732899023,0.5660377358,0.7117948718,0.5328389831,0.851042452,codec,randoop
0.6226190476,0.685828877,0.5110132159,0.5732899023,0.5660377358,0.7117948718,0.5328389831,0.851042452,codec,randoop
0.6226190476,0.685828877,0.5110132159,0.5732899023,0.5660377358,0.7117948718,0.5328389831,0.851042452,codec,randoop
0.6226190476,0.685828877,0.5110132159,0.5732899023,0.5660377358,0.7117948718,0.5328389831,0.851042452,codec,randoop
0.6229166667,0.685828877,0.5110132159,0.5732899023,0.5660377358,0.7117948718,0.5338983051,0.851042452,codec,randoop
0.6226190476,0.685828877,0.5110132159,0.5732899023,0.5660377358,0.7117948718,0.5328389831,0.851042452,codec,randoop
0.6226190476,0.685828877,0.5110132159,0.5732899023,0.5660377358,0.7117948718,0.5328389831,0.851042452,codec,randoop
0.6482142857,0.7018716578,0.5154185022,0.5895765472,0.5786163522,0.7148717949,0.5995762712,0.845013816,codec,randoop
0.6482142857,0.7018716578,0.5154185022,0.5895765472,0.5786163522,0.7148717949,0.5995762712,0.845013816,codec,randoop
0.6482142857,0.7018716578,0.5154185022,0.5895765472,0.5786163522,0.7148717949,0.5995762712,0.845013816,codec,randoop
0.6482142857,0.7018716578,0.5154185022,0.5895765472,0.5786163522,0.7148717949,0.5995762712,0.845013816,codec,randoop
0.6482142857,0.7018716578,0.5154185022,0.5895765472,0.5786163522,0.7148717949,0.5995762712,0.845013816,codec,randoop
0.6482142857,0.7018716578,0.5154185022,0.5895765472,0.5786163522,0.7148717949,0.5995762712,0.845013816,codec,randoop
0.6482142857,0.7018716578,0.5154185022,0.5895765472,0.5786163522,0.7148717949,0.5995762712,0.845013816,codec,randoop
0.6482142857,0.7018716578,0.5154185022,0.5895765472,0.5786163522,0.7148717949,0.5995762712,0.845013816,codec,randoop
0.6482142857,0.7018716578,0.5154185022,0.5895765472,0.5786163522,0.7148717949,0.5995762712,0.845013816,codec,randoop
0.6482142857,0.7018716578,0.5154185022,0.5895765472,0.5786163522,0.7148717949,0.5995762712,0.845013816,codec,randoop
0.6336309524,0.6978609626,0.4845814978,0.5765472313,0.5660377358,0.7097435897,0.5699152542,0.850288872,codec,randoop
0.6336309524,0.6978609626,0.4845814978,0.5765472313,0.5660377358,0.7097435897,0.5699152542,0.850288872,codec,randoop
0.6336309524,0.6978609626,0.4845814978,0.5765472313,0.5660377358,0.7097435897,0.5699152542,0.850288872,codec,randoop
0.6336309524,0.6978609626,0.4845814978,0.5765472313,0.5660377358,0.7097435897,0.5699152542,0.850288872,codec,randoop
0.6336309524,0.6978609626,0.4845814978,0.5765472313,0.5660377358,0.7097435897,0.5699152542,0.850288872,codec,randoop
0.6336309524,0.6978609626,0.4845814978,0.5765472313,0.5660377358,0.7097435897,0.5699152542,0.850288872,codec,randoop
0.6336309524,0.6978609626,0.4845814978,0.5765472313,0.5660377358,0.7097435897,0.5699152542,0.850288872,codec,randoop
0.6336309524,0.6978609626,0.4845814978,0.5765472313,0.5660377358,0.7097435897,0.5699152542,0.850288872,codec,randoop
0.6336309524,0.6978609626,0.4845814978,0.5765472313,0.5660377358,0.7097435897,0.5699152542,0.850288872,codec,randoop
0.6336309524,0.6978609626,0.4845814978,0.5765472313,0.5660377358,0.7097435897,0.5699152542,0.850288872,codec,randoop
0.6571428571,0.7205882353,0.4625550661,0.5960912052,0.6477987421,0.7558974359,0.5730932203,0.865611655,codec,randoop
0.6571428571,0.7205882353,0.4625550661,0.5960912052,0.6477987421,0.7558974359,0.5730932203,0.865611655,codec,randoop
0.6571428571,0.7205882353,0.4625550661,0.5960912052,0.6477987421,0.7558974359,0.5730932203,0.865611655,codec,randoop
0.6571428571,0.7205882353,0.4625550661,0.5960912052,0.6477987421,0.7558974359,0.5730932203,0.865611655,codec,randoop
0.6571428571,0.7205882353,0.4625550661,0.5960912052,0.6477987421,0.7558974359,0.5730932203,0.865611655,codec,randoop
0.6571428571,0.7205882353,0.4625550661,0.5960912052,0.6477987421,0.7558974359,0.5730932203,0.865611655,codec,randoop
0.6571428571,0.7205882353,0.4625550661,0.5960912052,0.6477987421,0.7558974359,0.5730932203,0.865611655,codec,randoop
0.6571428571,0.7205882353,0.4625550661,0.5960912052,0.6477987421,0.7558974359,0.5730932203,0.865611655,codec,randoop
0.6571428571,0.7205882353,0.4625550661,0.5960912052,0.6477987421,0.7558974359,0.5730932203,0.865611655,codec,randoop
0.6571428571,0.7205882353,0.4625550661,0.5960912052,0.6477987421,0.7558974359,0.5730932203,0.865611655,codec,randoop
0.4500818331,0.5714285714,0.2666666667,0.3387096774,0.5,0.4822695035,0.08,0.69749728,csv,randoop
0.4500818331,0.5714285714,0.2666666667,0.3387096774,0.5,0.4822695035,0.08,0.69749728,csv,randoop
0.4500818331,0.5714285714,0.2666666667,0.3387096774,0.5,0.4822695035,0.08,0.69749728,csv,randoop
0.4500818331,0.5714285714,0.2666666667,0.3387096774,0.5,0.4822695035,0.08,0.69749728,csv,randoop
0.4500818331,0.5714285714,0.2666666667,0.3387096774,0.5,0.4822695035,0.08,0.69749728,csv,randoop
0.4500818331,0.5714285714,0.2666666667,0.3387096774,0.5,0.4822695035,0.08,0.69749728,csv,randoop
0.4500818331,0.5714285714,0.2666666667,0.3387096774,0.5,0.4822695035,0.08,0.69749728,csv,randoop
0.4500818331,0.5714285714,0.2666666667,0.3387096774,0.5,0.4822695035,0.08,0.69749728,csv,randoop
0.4500818331,0.5714285714,0.2666666667,0.3387096774,0.5,0.4822695035,0.08,0.69749728,csv,randoop
0.4500818331,0.5714285714,0.2666666667,0.3387096774,0.5,0.4822695035,0.08,0.69749728,csv,randoop
0.4664484452,0.5828571429,0.2,0.3387096774,0.3333333333,0.5212765957,0.1,0.668117519,csv,randoop
0.4664484452,0.5828571429,0.2,0.3387096774,0.3333333333,0.5212765957,0.1,0.668117519,csv,randoop
0.4664484452,0.5828571429,0.2,0.3387096774,0.3333333333,0.5212765957,0.1,0.668117519,csv,randoop
0.4664484452,0.5828571429,0.2,0.3387096774,0.3333333333,0.5212765957,0.1,0.668117519,csv,randoop
0.4664484452,0.5828571429,0.2,0.3387096774,0.3333333333,0.5212765957,0.1,0.668117519,csv,randoop
0.4664484452,0.5828571429,0.2,0.3387096774,0.3333333333,0.5212765957,0.1,0.668117519,csv,randoop
0.4664484452,0.5828571429,0.2,0.3387096774,0.3333333333,0.5212765957,0.1,0.668117519,csv,randoop
0.4664484452,0.5828571429,0.2,0.3387096774,0.3333333333,0.5212765957,0.1,0.668117519,csv,randoop
0.4664484452,0.5828571429,0.2,0.3387096774,0.3333333333,0.5212765957,0.1,0.668117519,csv,randoop
0.4664484452,0.5828571429,0.2,0.3387096774,0.3333333333,0.5212765957,0.1,0.668117519,csv,randoop
0.4975450082,0.6,0.2666666667,0.3387096774,0.3333333333,0.5673758865,0.12,0.695321001,csv,randoop
0.4975450082,0.6,0.2666666667,0.3387096774,0.3333333333,0.5673758865,0.12,0.695321001,csv,randoop
0.4975450082,0.6,0.2666666667,0.3387096774,0.3333333333,0.5673758865,0.12,0.695321001,csv,randoop
0.4975450082,0.6,0.2666666667,0.3387096774,0.3333333333,0.5673758865,0.12,0.695321001,csv,randoop
0.4975450082,0.6,0.2666666667,0.3387096774,0.3333333333,0.5673758865,0.12,0.695321001,csv,randoop
0.4975450082,0.6,0.2666666667,0.3387096774,0.3333333333,0.5673758865,0.12,0.695321001,csv,randoop
0.4975450082,0.6,0.2666666667,0.3387096774,0.3333333333,0.5673758865,0.12,0.695321001,csv,randoop
0.4975450082,0.6,0.2666666667,0.3387096774,0.3333333333,0.5673758865,0.12,0.695321001,csv,randoop
0.4975450082,0.6,0.2666666667,0.3387096774,0.3333333333,0.5673758865,0.12,0.695321001,csv,randoop
0.4975450082,0.6,0.2666666667,0.3387096774,0.3333333333,0.5673758865,0.12,0.695321001,csv,randoop
0.4468085106,0.5657142857,0.2,0.3064516129,0.25,0.5035460993,0.08,0.677910773,csv,randoop
0.4468085106,0.5657142857,0.2,0.3064516129,0.25,0.5035460993,0.08,0.677910773,csv,randoop
0.4468085106,0.5657142857,0.2,0.3064516129,0.25,0.5035460993,0.08,0.677910773,csv,randoop
0.4468085106,0.5657142857,0.2,0.3064516129,0.25,0.5035460993,0.08,0.677910773,csv,randoop
0.4468085106,0.5657142857,0.2,0.3064516129,0.25,0.5035460993,0.08,0.677910773,csv,randoop
0.4468085106,0.5657142857,0.2,0.3064516129,0.25,0.5035460993,0.08,0.677910773,csv,randoop
0.4468085106,0.5657142857,0.2,0.3064516129,0.25,0.5035460993,0.08,0.677910773,csv,randoop
0.4468085106,0.5657142857,0.2,0.3064516129,0.25,0.5035460993,0.08,0.677910773,csv,randoop
0.4468085106,0.5657142857,0.2,0.3064516129,0.25,0.5035460993,0.08,0.677910773,csv,randoop
0.4468085106,0.5657142857,0.2,0.3064516129,0.25,0.5035460993,0.08,0.677910773,csv,randoop
0.4746317512,0.5885714286,0.2666666667,0.3548387097,0.5,0.5141843972,0.12,0.709466812,csv,randoop
0.4746317512,0.5885714286,0.2666666667,0.3548387097,0.5,0.5141843972,0.12,0.709466812,csv,randoop
0.4746317512,0.5885714286,0.2666666667,0.3548387097,0.5,0.5141843972,0.12,0.709466812,csv,randoop
0.4746317512,0.5885714286,0.2666666667,0.3548387097,0.5,0.5141843972,0.12,0.709466812,csv,randoop
0.4746317512,0.5885714286,0.2666666667,0.3548387097,0.5,0.5141843972,0.12,0.709466812,csv,randoop
0.4746317512,0.5885714286,0.2666666667,0.3548387097,0.5,0.5141843972,0.12,0.709466812,csv,randoop
0.4746317512,0.5885714286,0.2666666667,0.3548387097,0.5,0.5141843972,0.12,0.709466812,csv,randoop
0.4746317512,0.5885714286,0.2666666667,0.3548387097,0.5,0.5141843972,0.12,0.709466812,csv,randoop
0.4746317512,0.5885714286,0.2666666667,0.3548387097,0.5,0.5141843972,0.12,0.709466812,csv,randoop
0.4746317512,0.5885714286,0.2666666667,0.3548387097,0.5,0.5141843972,0.12,0.709466812,csv,randoop
0.4582651391,0.5885714286,0.2,0.3225806452,0.25,0.5070921986,0.1,0.676822633,csv,randoop
0.4582651391,0.5885714286,0.2,0.3225806452,0.25,0.5070921986,0.1,0.676822633,csv,randoop
0.4582651391,0.5885714286,0.2,0.3225806452,0.25,0.5070921986,0.1,0.676822633,csv,randoop
0.4582651391,0.5885714286,0.2,0.3225806452,0.25,0.5070921986,0.1,0.676822633,csv,randoop
0.4582651391,0.5885714286,0.2,0.3225806452,0.25,0.5070921986,0.1,0.676822633,csv,randoop
0.4582651391,0.5885714286,0.2,0.3225806452,0.25,0.5070921986,0.1,0.676822633,csv,randoop
0.4582651391,0.5885714286,0.2,0.3225806452,0.25,0.5070921986,0.1,0.676822633,csv,randoop
0.4582651391,0.5885714286,0.2,0.3225806452,0.25,0.5070921986,0.1,0.676822633,csv,randoop
0.4582651391,0.5885714286,0.2,0.3225806452,0.25,0.5070921986,0.1,0.676822633,csv,randoop
0.4582651391,0.5885714286,0.2,0.3225806452,0.25,0.5070921986,0.1,0.676822633,csv,randoop
0.4713584288,0.5828571429,0.2333333333,0.3387096774,0.4166666667,0.5212765957,0.12,0.708378672,csv,randoop
0.4713584288,0.5828571429,0.2333333333,0.3387096774,0.4166666667,0.5212765957,0.12,0.708378672,csv,randoop
0.4713584288,0.5828571429,0.2333333333,0.3387096774,0.4166666667,0.5212765957,0.12,0.708378672,csv,randoop
0.4713584288,0.5828571429,0.2333333333,0.3387096774,0.4166666667,0.5212765957,0.12,0.708378672,csv,randoop
0.4713584288,0.5828571429,0.2333333333,0.3387096774,0.4166666667,0.5212765957,0.12,0.708378672,csv,randoop
0.4713584288,0.5828571429,0.2333333333,0.3387096774,0.4166666667,0.5212765957,0.12,0.708378672,csv,randoop
0.4713584288,0.5828571429,0.2333333333,0.3387096774,0.4166666667,0.5212765957,0.12,0.708378672,csv,randoop
0.4713584288,0.5828571429,0.2333333333,0.3387096774,0.4166666667,0.5212765957,0.12,0.708378672,csv,randoop
0.4713584288,0.5828571429,0.2333333333,0.3387096774,0.4166666667,0.5212765957,0.12,0.708378672,csv,randoop
0.4713584288,0.5828571429,0.2333333333,0.3387096774,0.4166666667,0.5212765957,0.12,0.708378672,csv,randoop
0.4680851064,0.5885714286,0.2666666667,0.3387096774,0.4166666667,0.5141843972,0.08,0.69640914,csv,randoop
0.4680851064,0.5885714286,0.2666666667,0.3387096774,0.4166666667,0.5141843972,0.08,0.69640914,csv,randoop
0.4680851064,0.5885714286,0.2666666667,0.3387096774,0.4166666667,0.5141843972,0.08,0.69640914,csv,randoop
0.4680851064,0.5885714286,0.2666666667,0.3387096774,0.4166666667,0.5141843972,0.08,0.69640914,csv,randoop
0.4680851064,0.5885714286,0.2666666667,0.3387096774,0.4166666667,0.5141843972,0.08,0.69640914,csv,randoop
0.4680851064,0.5885714286,0.2666666667,0.3387096774,0.4166666667,0.5141843972,0.08,0.69640914,csv,randoop
0.4680851064,0.5885714286,0.2666666667,0.3387096774,0.4166666667,0.5141843972,0.08,0.69640914,csv,randoop
0.4680851064,0.5885714286,0.2666666667,0.3387096774,0.4166666667,0.5141843972,0.08,0.69640914,csv,randoop
0.4680851064,0.5885714286,0.2666666667,0.3387096774,0.4166666667,0.5141843972,0.08,0.69640914,csv,randoop
0.4680851064,0.5885714286,0.2666666667,0.3387096774,0.4166666667,0.5141843972,0.08,0.69640914,csv,randoop
0.4124386252,0.5485714286,0.2,0.2903225806,0.4166666667,0.4397163121,0.06,0.66594124,csv,randoop
0.4124386252,0.5485714286,0.2,0.2903225806,0.4166666667,0.4397163121,0.06,0.66594124,csv,randoop
0.4124386252,0.5485714286,0.2,0.2903225806,0.4166666667,0.4397163121,0.06,0.66594124,csv,randoop
0.4124386252,0.5485714286,0.2,0.2903225806,0.4166666667,0.4397163121,0.06,0.66594124,csv,randoop
0.4124386252,0.5485714286,0.2,0.2903225806,0.4166666667,0.4397163121,0.06,0.66594124,csv,randoop
0.4124386252,0.5485714286,0.2,0.2903225806,0.4166666667,0.4397163121,0.06,0.66594124,csv,randoop
0.4124386252,0.5485714286,0.2,0.2903225806,0.4166666667,0.4397163121,0.06,0.66594124,csv,randoop
0.4124386252,0.5485714286,0.2,0.2903225806,0.4166666667,0.4397163121,0.06,0.66594124,csv,randoop
0.4124386252,0.5485714286,0.2,0.2903225806,0.4166666667,0.4397163121,0.06,0.66594124,csv,randoop
0.4124386252,0.5485714286,0.2,0.2903225806,0.4166666667,0.4397163121,0.06,0.66594124,csv,randoop
0.5008183306,0.6114285714,0.2333333333,0.3870967742,0.3333333333,0.5602836879,0.12,0.721436344,csv,randoop
0.5008183306,0.6114285714,0.2333333333,0.3870967742,0.3333333333,0.5602836879,0.12,0.721436344,csv,randoop
0.5008183306,0.6114285714,0.2333333333,0.3870967742,0.3333333333,0.5602836879,0.12,0.721436344,csv,randoop
0.5008183306,0.6114285714,0.2333333333,0.3870967742,0.3333333333,0.5602836879,0.12,0.721436344,csv,randoop
0.5008183306,0.6114285714,0.2333333333,0.3870967742,0.3333333333,0.5602836879,0.12,0.721436344,csv,randoop
0.5008183306,0.6114285714,0.2333333333,0.3870967742,0.3333333333,0.5602836879,0.12,0.721436344,csv,randoop
0.5008183306,0.6114285714,0.2333333333,0.3870967742,0.3333333333,0.5602836879,0.12,0.721436344,csv,randoop
0.5008183306,0.6114285714,0.2333333333,0.3870967742,0.3333333333,0.5602836879,0.12,0.721436344,csv,randoop
0.5008183306,0.6114285714,0.2333333333,0.3870967742,0.3333333333,0.5602836879,0.12,0.721436344,csv,randoop
0.5008183306,0.6114285714,0.2333333333,0.3870967742,0.3333333333,0.5602836879,0.12,0.721436344,csv,randoop
0.4526678141,0.5759162304,0.2380952381,0.1452991453,0.8,0.5278969957,0.2857142857,0.71820677,e-mail,randoop
0.4526678141,0.5759162304,0.2380952381,0.1452991453,0.8,0.5278969957,0.2857142857,0.71820677,e-mail,randoop
0.4526678141,0.5759162304,0.2380952381,0.1452991453,0.8,0.5278969957,0.2857142857,0.71820677,e-mail,randoop
0.4526678141,0.5759162304,0.2380952381,0.1452991453,0.8,0.5278969957,0.2857142857,0.71820677,e-mail,randoop
0.4526678141,0.5759162304,0.2380952381,0.1452991453,0.8,0.5278969957,0.2857142857,0.71820677,e-mail,randoop
0.4526678141,0.5759162304,0.2380952381,0.1452991453,0.8,0.5278969957,0.2857142857,0.71820677,e-mail,randoop
0.4526678141,0.5759162304,0.2380952381,0.1452991453,0.8,0.5278969957,0.2857142857,0.71820677,e-mail,randoop
0.4526678141,0.5759162304,0.2380952381,0.1452991453,0.8,0.5278969957,0.2857142857,0.71820677,e-mail,randoop
0.4526678141,0.5759162304,0.2380952381,0.1452991453,0.8,0.5278969957,0.2857142857,0.71820677,e-mail,randoop
0.4526678141,0.5759162304,0.2380952381,0.1452991453,0.8,0.5278969957,0.2857142857,0.71820677,e-mail,randoop
0.4457831325,0.5602094241,0.1904761905,0.1623931624,0.8,0.5150214592,0.3571428571,0.722781336,e-mail,randoop
0.4457831325,0.5602094241,0.1904761905,0.1623931624,0.8,0.5150214592,0.3571428571,0.722781336,e-mail,randoop
0.4457831325,0.5602094241,0.1904761905,0.1623931624,0.8,0.5150214592,0.3571428571,0.722781336,e-mail,randoop
0.4457831325,0.5602094241,0.1904761905,0.1623931624,0.8,0.5150214592,0.3571428571,0.722781336,e-mail,randoop
0.4457831325,0.5602094241,0.1904761905,0.1623931624,0.8,0.5150214592,0.3571428571,0.722781336,e-mail,randoop
0.4457831325,0.5602094241,0.1904761905,0.1623931624,0.8,0.5150214592,0.3571428571,0.722781336,e-mail,randoop
0.4457831325,0.5602094241,0.1904761905,0.1623931624,0.8,0.5150214592,0.3571428571,0.722781336,e-mail,randoop
0.4457831325,0.5602094241,0.1904761905,0.1623931624,0.8,0.5150214592,0.3571428571,0.722781336,e-mail,randoop
0.4457831325,0.5602094241,0.1904761905,0.1623931624,0.8,0.5150214592,0.3571428571,0.722781336,e-mail,randoop
0.4457831325,0.5602094241,0.1904761905,0.1623931624,0.8,0.5150214592,0.3571428571,0.722781336,e-mail,randoop
0.4509466437,0.5706806283,0.2380952381,0.188034188,0.8,0.5064377682,0.2857142857,0.712717292,e-mail,randoop
0.4509466437,0.5706806283,0.2380952381,0.188034188,0.8,0.5064377682,0.2857142857,0.712717292,e-mail,randoop
0.4509466437,0.5706806283,0.2380952381,0.188034188,0.8,0.5064377682,0.2857142857,0.712717292,e-mail,randoop
0.4509466437,0.5706806283,0.2380952381,0.188034188,0.8,0.5064377682,0.2857142857,0.712717292,e-mail,randoop
0.4509466437,0.5706806283,0.2380952381,0.188034188,0.8,0.5064377682,0.2857142857,0.712717292,e-mail,randoop
0.4509466437,0.5706806283,0.2380952381,0.188034188,0.8,0.5064377682,0.2857142857,0.712717292,e-mail,randoop
0.4509466437,0.5706806283,0.2380952381,0.188034188,0.8,0.5064377682,0.2857142857,0.712717292,e-mail,randoop
0.4509466437,0.5706806283,0.2380952381,0.188034188,0.8,0.5064377682,0.2857142857,0.712717292,e-mail,randoop
0.4509466437,0.5706806283,0.2380952381,0.188034188,0.8,0.5064377682,0.2857142857,0.712717292,e-mail,randoop
0.4509466437,0.5706806283,0.2380952381,0.188034188,0.8,0.5064377682,0.2857142857,0.712717292,e-mail,randoop
0.4561101549,0.5811518325,0.2380952381,0.1623931624,0.6,0.5278969957,0.2857142857,0.73010064,e-mail,randoop
0.4561101549,0.5811518325,0.2380952381,0.1623931624,0.6,0.5278969957,0.2857142857,0.73010064,e-mail,randoop
0.4561101549,0.5811518325,0.2380952381,0.1623931624,0.6,0.5278969957,0.2857142857,0.73010064,e-mail,randoop
0.4561101549,0.5811518325,0.2380952381,0.1623931624,0.6,0.5278969957,0.2857142857,0.73010064,e-mail,randoop
0.4561101549,0.5811518325,0.2380952381,0.1623931624,0.6,0.5278969957,0.2857142857,0.73010064,e-mail,randoop
0.4561101549,0.5811518325,0.2380952381,0.1623931624,0.6,0.5278969957,0.2857142857,0.73010064,e-mail,randoop
0.4561101549,0.5811518325,0.2380952381,0.1623931624,0.6,0.5278969957,0.2857142857,0.73010064,e-mail,randoop
0.4561101549,0.5811518325,0.2380952381,0.1623931624,0.6,0.5278969957,0.2857142857,0.73010064,e-mail,randoop
0.4561101549,0.5811518325,0.2380952381,0.1623931624,0.6,0.5278969957,0.2857142857,0.73010064,e-mail,randoop
0.4561101549,0.5811518325,0.2380952381,0.1623931624,0.6,0.5278969957,0.2857142857,0.73010064,e-mail,randoop
0.4750430293,0.5863874346,0.2380952381,0.2222222222,0.6,0.5364806867,0.3571428571,0.729185727,e-mail,randoop
0.4750430293,0.5863874346,0.2380952381,0.2222222222,0.6,0.5364806867,0.3571428571,0.729185727,e-mail,randoop
0.4750430293,0.5863874346,0.2380952381,0.2222222222,0.6,0.5364806867,0.3571428571,0.729185727,e-mail,randoop
0.4750430293,0.5863874346,0.2380952381,0.2222222222,0.6,0.5364806867,0.3571428571,0.729185727,e-mail,randoop
0.4750430293,0.5863874346,0.2380952381,0.2222222222,0.6,0.5364806867,0.3571428571,0.729185727,e-mail,randoop
0.4750430293,0.5863874346,0.2380952381,0.2222222222,0.6,0.5364806867,0.3571428571,0.729185727,e-mail,randoop
0.4750430293,0.5863874346,0.2380952381,0.2222222222,0.6,0.5364806867,0.3571428571,0.729185727,e-mail,randoop
0.4750430293,0.5863874346,0.2380952381,0.2222222222,0.6,0.5364806867,0.3571428571,0.729185727,e-mail,randoop
0.4750430293,0.5863874346,0.2380952381,0.2222222222,0.6,0.5364806867,0.3571428571,0.729185727,e-mail,randoop
0.4750430293,0.5863874346,0.2380952381,0.2222222222,0.6,0.5364806867,0.3571428571,0.729185727,e-mail,randoop
0.4595524957,0.5811518325,0.2380952381,0.1538461538,0.8,0.5321888412,0.3571428571,0.725526075,e-mail,randoop
0.4595524957,0.5811518325,0.2380952381,0.1538461538,0.8,0.5321888412,0.3571428571,0.725526075,e-mail,randoop
0.4595524957,0.5811518325,0.2380952381,0.1538461538,0.8,0.5321888412,0.3571428571,0.725526075,e-mail,randoop
0.4595524957,0.5811518325,0.2380952381,0.1538461538,0.8,0.5321888412,0.3571428571,0.725526075,e-mail,randoop
0.4595524957,0.5811518325,0.2380952381,0.1538461538,0.8,0.5321888412,0.3571428571,0.725526075,e-mail,randoop
0.4595524957,0.5811518325,0.2380952381,0.1538461538,0.8,0.5321888412,0.3571428571,0.725526075,e-mail,randoop
