MutationCoverage,InvertNegsMutator,ReturnValsMutator,ConditionalsBoundaryMutator,VoidMethodCallMutator,IncrementsMutator,NegateConditionalsMutator,MathMutator,LineCoverage,Project,Tool
0.162505399568035,0.25,0.288422131147541,0.092933204259439,0.052556818181818,0.180693069306931,0.178595096090126,0.142209178228388,0.374079432,imaging,randoop
0.162505399568035,0.25,0.288422131147541,0.092933204259439,0.052556818181818,0.180693069306931,0.178595096090126,0.142209178228388,0.374079432,imaging,randoop
0.162505399568035,0.25,0.288422131147541,0.092933204259439,0.052556818181818,0.180693069306931,0.178595096090126,0.142209178228388,0.374079432,imaging,randoop
0.162505399568035,0.25,0.288422131147541,0.092933204259439,0.052556818181818,0.180693069306931,0.178595096090126,0.142209178228388,0.374079432,imaging,randoop
0.162505399568035,0.25,0.288422131147541,0.092933204259439,0.052556818181818,0.180693069306931,0.178595096090126,0.142209178228388,0.374079432,imaging,randoop
0.162505399568035,0.25,0.288422131147541,0.092933204259439,0.052556818181818,0.180693069306931,0.178595096090126,0.142209178228388,0.374079432,imaging,randoop
0.162505399568035,0.25,0.288422131147541,0.092933204259439,0.052556818181818,0.180693069306931,0.178595096090126,0.142209178228388,0.374079432,imaging,randoop
0.162505399568035,0.25,0.288422131147541,0.092933204259439,0.052556818181818,0.180693069306931,0.178595096090126,0.142209178228388,0.374079432,imaging,randoop
0.162505399568035,0.25,0.288422131147541,0.092933204259439,0.052556818181818,0.180693069306931,0.178595096090126,0.142209178228388,0.374079432,imaging,randoop
0.162505399568035,0.25,0.288422131147541,0.092933204259439,0.052556818181818,0.180693069306931,0.178595096090126,0.142209178228388,0.374079432,imaging,randoop
0.136673866090713,0.083333333333333,0.257172131147541,0.05324298160697,0.050426136363636,0.123762376237624,0.159377070907886,0.112593383137673,0.340610205,imaging,randoop
0.136673866090713,0.083333333333333,0.257172131147541,0.05324298160697,0.050426136363636,0.123762376237624,0.159377070907886,0.112593383137673,0.340610205,imaging,randoop
0.136673866090713,0.083333333333333,0.257172131147541,0.05324298160697,0.050426136363636,0.123762376237624,0.159377070907886,0.112593383137673,0.340610205,imaging,randoop
0.136673866090713,0.083333333333333,0.257172131147541,0.05324298160697,0.050426136363636,0.123762376237624,0.159377070907886,0.112593383137673,0.340610205,imaging,randoop
0.136673866090713,0.083333333333333,0.257172131147541,0.05324298160697,0.050426136363636,0.123762376237624,0.159377070907886,0.112593383137673,0.340610205,imaging,randoop
0.136673866090713,0.083333333333333,0.257172131147541,0.05324298160697,0.050426136363636,0.123762376237624,0.159377070907886,0.112593383137673,0.340610205,imaging,randoop
0.136673866090713,0.083333333333333,0.257172131147541,0.05324298160697,0.050426136363636,0.123762376237624,0.159377070907886,0.112593383137673,0.340610205,imaging,randoop
0.136673866090713,0.083333333333333,0.257172131147541,0.05324298160697,0.050426136363636,0.123762376237624,0.159377070907886,0.112593383137673,0.340610205,imaging,randoop
0.136673866090713,0.083333333333333,0.257172131147541,0.05324298160697,0.050426136363636,0.123762376237624,0.159377070907886,0.112593383137673,0.340610205,imaging,randoop
0.136673866090713,0.083333333333333,0.257172131147541,0.05324298160697,0.050426136363636,0.123762376237624,0.159377070907886,0.112593383137673,0.340610205,imaging,randoop
0.13866090712743,0.166666666666667,0.274077868852459,0.060987415295257,0.047585227272727,0.084158415841584,0.157057654075547,0.114727854855923,0.330878485,imaging,randoop
0.13866090712743,0.166666666666667,0.274077868852459,0.060987415295257,0.047585227272727,0.084158415841584,0.157057654075547,0.114727854855923,0.330878485,imaging,randoop
0.13866090712743,0.166666666666667,0.274077868852459,0.060987415295257,0.047585227272727,0.084158415841584,0.157057654075547,0.114727854855923,0.330878485,imaging,randoop
0.13866090712743,0.166666666666667,0.274077868852459,0.060987415295257,0.047585227272727,0.084158415841584,0.157057654075547,0.114727854855923,0.330878485,imaging,randoop
0.13866090712743,0.166666666666667,0.274077868852459,0.060987415295257,0.047585227272727,0.084158415841584,0.157057654075547,0.114727854855923,0.330878485,imaging,randoop
0.13866090712743,0.166666666666667,0.274077868852459,0.060987415295257,0.047585227272727,0.084158415841584,0.157057654075547,0.114727854855923,0.330878485,imaging,randoop
0.13866090712743,0.166666666666667,0.274077868852459,0.060987415295257,0.047585227272727,0.084158415841584,0.157057654075547,0.114727854855923,0.330878485,imaging,randoop
0.13866090712743,0.166666666666667,0.274077868852459,0.060987415295257,0.047585227272727,0.084158415841584,0.157057654075547,0.114727854855923,0.330878485,imaging,randoop
0.13866090712743,0.166666666666667,0.274077868852459,0.060987415295257,0.047585227272727,0.084158415841584,0.157057654075547,0.114727854855923,0.330878485,imaging,randoop
0.13866090712743,0.166666666666667,0.274077868852459,0.060987415295257,0.047585227272727,0.084158415841584,0.157057654075547,0.114727854855923,0.330878485,imaging,randoop
0.130107991360691,0.166666666666667,0.232581967213115,0.077444336882865,0.041903409090909,0.146039603960396,0.146785950960901,0.109124866595518,0.314571278,imaging,randoop
0.130107991360691,0.166666666666667,0.232581967213115,0.079380445304937,0.041903409090909,0.146039603960396,0.146454605699139,0.108858057630736,0.314571278,imaging,randoop
0.130280777537797,0.166666666666667,0.232581967213115,0.078412391093901,0.041903409090909,0.146039603960396,0.147117296222664,0.109124866595518,0.314571278,imaging,randoop
0.130021598272138,0.166666666666667,0.232581967213115,0.078412391093901,0.041903409090909,0.146039603960396,0.146454605699139,0.108858057630736,0.314571278,imaging,randoop
0.130021598272138,0.166666666666667,0.232581967213115,0.078412391093901,0.041903409090909,0.146039603960396,0.146454605699139,0.108858057630736,0.314571278,imaging,randoop
